Program Name,Program Arthur,Program Description,Program Length,Program Level,Program Equipment,Days Per Week,Mesocycle Name,Mesocycle Description,Mesocycle Order,Microcycle Name,Microcycle Description,Microcycle Order,Workout Name,Workout Day,Workout Notes,Superset,Exercise Name,Exercise Note,Sets,Set Type,Target Repetitions,Target Min Repetitions,Target Max Repetitions,Target Weight (lbs),Target Weight (kg),Weight Increment (lbs),Weight Increment (kg),Target RPE,Target RIR,Percentage of 1RM,Youtube Video Links,Advanced Exercise Sets
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Thursday - Back,Thursday,,,Single arm cable rows,"Activate and pump, Simple, controlled sets.",4,,"12, 12, 12, 12",12,12,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Thursday - Back,Thursday,,,Low cable rows,"Supramax pump, Close grip attachment, heavy.",6,,"8, 8, 8, 8, 8, 8",8,8,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Thursday - Back,Thursday,,,Dumbbell pullovers,"Train muscle with a stretch emphasis, Stretch lats.",4,,"10, 10, 10, 10",10,10,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Thursday - Calves,Thursday,,,Standing calve raises,"Stretch and pump, 1 set of 100 reps, stop as needed, but no more than 10s rest.",1,,100,100,100,,,,,12,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Thursday - Abs,Thursday,,,Decline bench leg raise,Activation and pump.,3,,"to failure, to failure, to failure",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Friday - Legs,Friday,,,Lying leg curls,"Activation and start pump, Constant tension, 20s isohold at the end of each set.",4,,"15, 15, 15, 15",15,15,,,,,11,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Friday - Legs,Friday,,,Abductor machine,"Supramax pump, Leave a few reps in the tank.",4,,"10, 10, 10, 10",10,10,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Friday - Legs,Friday,,,Leg press,"Supramax pump, Work up to a tough 8 reps.",3,,"8, 8, 8",8,8,,,,,7,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Friday - Legs,Friday,,,Short Step Lunge drop set of death,"Supramax pump, Set 4 is 8 reps, 8s isohold, drop, repeat 3 more times.",4,Drop Set,"8, 8, 8, 8",8,8,,,,,7,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Friday - Legs,Friday,,,Leg extensions,"Supramax pump, Heavy, lockout and squeeze for a half second.",4,,"8, 8, 8, 8",8,8,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Friday - Abs,Friday,,Superset,Ab combination #4,"A leg raise, rope crunch, and incline sit-up combo. 3 rounds.",9,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Saturday - Back,Saturday,,,Chins,"Activation and start pump, Medium pronated grip.",6,,"10, 10, 10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Saturday - Back,Saturday,,,Deadlifts,"Complete exhaustion, Do singles for 10 minutes with a tough triple weight.",10,,"singles, singles, singles, singles, singles, singles, singles, singles, singles, singles",,,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Saturday - Biceps,Saturday,,,Preacher ez bar curls,"Supramax pump, Sit down.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Saturday - Biceps,Saturday,,,Seated hammer curls,"Supramax pump, Seated.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Saturday - Calves,Saturday,,,Calf program #1,Supramax pump,4,,"10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch",,,,,,,10,,,https://www.youtube.com/watch?v=Qhdlw51Xjsc&index=68&list=PLD5A37C01FC6D4C0D,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Monday - Legs/Glutes,Monday,,,Hip Thrust,"Activation and start pump, Work up to an 8-rep weight. 15-second rest between clusters.",4,,"4 clusters of 4 reps, 4 clusters of 4 reps, 4 clusters of 4 reps, 4 clusters of 4 reps",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Monday - Legs/Glutes,Monday,,,Box Squats,"Supramax pump, Same form as Week 1, sit back onto the box.",4,,"8, 8, 8, 8",8,8,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Monday - Legs/Glutes,Monday,,,Seated Leg Curls,"Train muscle with stretch emphasis, Keep low back flat.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Monday - Shoulders,Monday,,,Dumbbell bent over rear laterals,"Activation and pump, Simple sets.",4,,"20, 20, 20, 20",20,20,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Monday - Shoulders,Monday,,,Dumbbell side lateral partials,"Activation and pump, Lighter weight, for volume.",4,,"15, 15, 15, 15",15,15,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Monday - Shoulders,Monday,,,Dumbbell front raises,"Activation and pump, Simple sets.",4,,"12, 12, 12, 12",12,12,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Monday - Abs,Monday,,Superset,Ab combination #2,A hanging leg raise and a rope crunch combo. 4 rounds.,8,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Monday - Calves,Monday,,,Calve program #4,"Supramax pump, 10 reps, 10s top hold, repeat 2 more times.",4,,"10, 10, 10, 10",10,10,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Tuesday - Back,Tuesday,,,One arm barbell rows,"Activation and start pump, Work up to a tough 8 reps.",4,,"8, 8, 8, 8",8,8,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Tuesday - Back,Tuesday,,,Front lat pulldowns,"Supramax pump and forced stretch, Partner pushes on weight during stretch.",4,,"8, 8, 8, 8",8,8,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Tuesday - Back,Tuesday,,,Cable low rows,"Supramax pump, 1-second contraction hold.",4,,"12, 12, 12, 12",12,12,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Tuesday - Back,Tuesday,,,Hyperextensions,"Supramax pump, Do without bands this week.",4,,"to failure, to failure, to failure, to failure",,,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Tuesday - Abs,Tuesday,,Superset,Ab combination #1,A hanging leg raise and incline sit up combo. 4 rounds.,8,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Tuesday - Calves,Tuesday,,,Calve program #1,Supramax pump,4,,"10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch",,,,,,,10,,,https://www.youtube.com/watch?v=Qhdlw51Xjsc&index=68&list=PLD5A37C01FC6D4C0D,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Wednesday - Triceps,Wednesday,,,Dual triceps pushdowns,"Supramax pump, Use 2 ropes, get a nasty contraction.",4,,"12, 12, 12, 12",12,12,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Wednesday - Triceps,Wednesday,,,Vbar pushdowns,"Supramax pump, Switch to a V-bar, standard pushdowns.",4,,"15, 15, 15, 15",15,15,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Wednesday - Triceps,Wednesday,,,Seated rope extensions,"Supramax pump, Finish with these for a massive stretch.",4,,"12, 12, 12, 12",12,12,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Wednesday - Biceps,Wednesday,,,EZ bar curls,"Supramax pump, Textbook, perfect form.",3,,"12, 12, 12",12,12,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Wednesday - Biceps,Wednesday,,,Hammer curls,"Supramax pump, Simple sets.",3,,"10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Wednesday - Biceps,Wednesday,,,EZ bar preacher curls,"Supramax pump, Simple sets.",3,,"10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Wednesday - Abs,Wednesday,,Superset,Ab combination #3,A rope crunch and a pulldown crunch combo. 4 rounds.,8,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Wednesday - Calves,Wednesday,,,Seated raises,"Supramax pump, Pause and squeeze at the top for 8 seconds, long painful sets.",4,,"15, 15, 15, 15",15,15,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Thursday - Legs,Thursday,,,Single Leg Hip Thrust,"Activation and start pump, Work up to a tough 8 reps.",3,,"8, 8, 8",8,8,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Thursday - Legs,Thursday,,,Goblet Squat,"Supramax pump, Pause for a full second at the bottom, drive up with glutes.",3,,"10, 10, 10",10,10,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Thursday - Legs,Thursday,,,Leg Extensions,"Train the pumped muscle through a full range of motion, Kick up hard, 1s contraction hold, 3s negative.",3,,"15, 15, 15",15,15,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Thursday - Shoulders,Thursday,,,Dumbbell bent over rear laterals,"Supramax pump, Nothing to failure.",4,,"20, 20, 20, 20",20,20,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Thursday - Shoulders,Thursday,,,Dumbbell side laterals,"Supramax pump, Nothing to failure.",4,,"8, 8, 8, 8",8,8,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Thursday - Shoulders,Thursday,,,Dumbbell front raises,"Supramax pump, Nothing to failure.",4,,"12, 12, 12, 12",12,12,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Thursday - Calves,Thursday,,,Seated calf raises,"Stretch and pump, 1 set of 100 reps, stop as needed, but no more than 10s rest.",1,,100,100,100,,,,,12,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Thursday - Abs,Thursday,,,Hanging leg leg raise,Activation and pump.,3,,"to failure, to failure, to failure",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Friday - Chest,Friday,,,Hammer press,"Activation and start pump, Use bands if you can.",4,,"8, 8, 8, 8",8,8,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Friday - Chest,Friday,,,Bench press,"Supramax pump, Pause 2-3 inches above your chest.",4,,"8, 8, 8, 8",8,8,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Friday - Chest,Friday,,,Flat pronated flyes,"Train muscle with stretch emphasis, Stretch everything good.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Friday - Abs,Friday,,Superset,Ab combination #4,"A leg raise, rope crunch, and incline sit-up combo. 3 rounds.",9,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Saturday - Legs,Saturday,,,Cable Belt Squat March,"Activation and start pump, March in place for 2 minutes with a cable attached to a belt.",3,,"2 minutes, 2 minutes, 2 minutes",,,,,,,8,,,https://www.youtube.com/watch?v=PtshJV56huM,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Saturday - Legs,Saturday,,,Hip Thrust,"Supramax pump, 10 reps, then 5 partials from the top.",3,,"10, 10, 10",10,10,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Saturday - Legs,Saturday,,,Band Good Mornings,"Supramax pump, Use a band, or light barbell. Do 3 sets to failure.",3,,"to failure, to failure, to failure",,,,,,,9,,,https://www.youtube.com/watch?v=5eh9EAfLPPI,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Saturday - Shoulders,Saturday,,,Machine rear laterals,"Supramax pump, Nothing to failure.",3,,"20, 20, 20",20,20,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Saturday - Shoulders,Saturday,,,Dumbbell side laterals,"Supramax pump, Nothing to failure.",3,,"8, 8, 8",8,8,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Saturday - Shoulders,Saturday,,,6 ways,"Supramax pump, Do 2 sets of 10.",2,,"10, 10",10,10,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 11,Training for Week 11,11,Saturday - Calves,Saturday,,,Calve program #1,Supramax pump,4,,"10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch",,,,,,,10,,,https://www.youtube.com/watch?v=Qhdlw51Xjsc&index=68&list=PLD5A37C01FC6D4C0D,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Monday - Legs/Glutes,Monday,,,Hip Thrust,"Activation and start pump, Work up to an 8-rep weight. 15-second rest between clusters.",3,,"6 reps per cluster, 6 reps per cluster, 6 reps per cluster",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Monday - Legs/Glutes,Monday,,,Box Squats,"Supramax pump, Same form as Week 1, sit back onto the box.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Monday - Legs/Glutes,Monday,,,Lying Leg Curls,"Train muscle with stretch emphasis, 2-second hold in the stretch position.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Monday - Shoulders,Monday,,,Dumbbell bent over rear laterals,"Activation and pump, 10 over and backs with a rope/band between sets for FIRE!",4,,"20, 20, 20, 20",20,20,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Monday - Shoulders,Monday,,,Cable side laterals,"Activation and pump, Stand away from machine to get extra range of motion.",4,,"12, 12, 12, 12",12,12,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Monday - Shoulders,Monday,,,Spidercrawls,"Activation and pump, Up above head, down to waistline, 3 times for 1 set.",3,,"3 times up/down, 3 times up/down, 3 times up/down",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Monday - Abs,Monday,,Superset,Ab combination #2,A hanging leg raise and a rope crunch combo. 4 rounds.,8,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Monday - Calves,Monday,,,Calve program #4,"Supramax pump, 10 reps, 10s top hold, repeat 2 more times.",4,,"10, 10, 10, 10",10,10,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Tuesday - Back,Tuesday,,,Meadows rows,"Activation and start pump, Work up to a tough 8 reps.",4,,"8, 8, 8, 8",8,8,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Tuesday - Back,Tuesday,,,Single arm supinated pulldowns,"Supramax pump, Drive elbow down hard and flex lower lat until it feels like it is cramping.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Tuesday - Back,Tuesday,,,Pronated cable low rows,"Supramax pump, Crush lower traps and rhomboids.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
